metric,value
policy,sjf
observation_seconds,348.86865997314453
tasks_total,36
tasks_completed,36
tasks_failed_or_incomplete,0
throughput_tasks_per_second,0.10319069647233786
makespan_seconds,294.0
deadline_misses,0
deadline_miss_rate,0.0
load_utilization_cv,0.6083335153097197
jain_fairness_completed_tasks,0.8571428571428571
cpu_efficiency,0.8516150941932566
scheduler_overhead_percent,0.0
