metric,value
policy,weighted_least_loaded
observation_seconds,350.70212292671204
tasks_total,36
tasks_completed,36
tasks_failed_or_incomplete,0
throughput_tasks_per_second,0.10265121779009903
makespan_seconds,295.0
deadline_misses,0
deadline_miss_rate,0.0
load_utilization_cv,0.4594971369387196
jain_fairness_completed_tasks,0.8925619834710744
cpu_efficiency,0.8362993891022765
scheduler_overhead_percent,0.0
