metric,value
policy,random
observation_seconds,422.574449300766
tasks_total,36
tasks_completed,36
tasks_failed_or_incomplete,0
throughput_tasks_per_second,0.08519208877765612
makespan_seconds,363.0
deadline_misses,0
deadline_miss_rate,0.0
load_utilization_cv,0.3993948415967269
jain_fairness_completed_tasks,0.6101694915254238
cpu_efficiency,0.7864791360433433
scheduler_overhead_percent,0.0
