metric,value
policy,lpt
observation_seconds,294.6308181285858
tasks_total,36
tasks_completed,36
tasks_failed_or_incomplete,0
throughput_tasks_per_second,0.12218681069638991
makespan_seconds,237.0
deadline_misses,0
deadline_miss_rate,0.0
load_utilization_cv,0.34408248601735847
jain_fairness_completed_tasks,0.6171428571428571
cpu_efficiency,0.8224103411251864
scheduler_overhead_percent,0.0
