metric,value
policy,weighted_least_loaded
observation_seconds,364.6925277709961
tasks_total,36
tasks_completed,36
tasks_failed_or_incomplete,0
throughput_tasks_per_second,0.09871329204366296
makespan_seconds,317.0
deadline_misses,0
deadline_miss_rate,0.0
load_utilization_cv,0.4847969127701733
jain_fairness_completed_tasks,0.9310344827586207
cpu_efficiency,0.7550350052621374
scheduler_overhead_percent,0.0
