metric,value
policy,weighted_least_loaded
observation_seconds,317.9947657585144
tasks_total,36
tasks_completed,36
tasks_failed_or_incomplete,0
throughput_tasks_per_second,0.11320941058299822
makespan_seconds,270.0
deadline_misses,0
deadline_miss_rate,0.0
load_utilization_cv,0.6224034806613431
jain_fairness_completed_tasks,0.7605633802816901
cpu_efficiency,0.7906969457313213
scheduler_overhead_percent,0.0
